playerID,year,team,sacks,interceptions,longestIntReturned
kyshoenjarrett/2552593,2015,Washington Redskins,0,0,0
zacalcorn/2506715,2006,Green Bay Packers,0,0,0
michaelyoung/2504446,2003,Arizona Cardinals,0,0,0
michaelyoung/2504446,2002,Arizona Cardinals,0,0,0
michaelyoung/2504446,2001,Arizona Cardinals,0,0,0
mikehamby/2515684,1986,Buffalo Bills,1,0,0
marioedwards/2504235,2004,Tampa Bay Buccaneers,0,0,0
marioedwards/2504235,2003,Dallas Cowboys,0,1,27
marioedwards/2504235,2002,Dallas Cowboys,0,2,29
marioedwards/2504235,2001,Dallas Cowboys,0,1,71
marioedwards/2504235,2000,Dallas Cowboys,0,0,0
brianwalker/2503499,2004,Detroit Lions,0,0,0
brianwalker/2503499,2003,Detroit Lions,0,2,0
brianwalker/2503499,2002,Detroit Lions,1,0,0
brianwalker/2503499,2001,Miami Dolphins,0,1,0
brianwalker/2503499,2000,Miami Dolphins,2,7,31
brianwalker/2503499,1999,Seattle Seahawks,0,1,21
brianwalker/2503499,1998,Miami Dolphins,0,4,7
brianwalker/2503499,1997,Miami Dolphins,0,0,0
brianwalker/2503499,1997,Washington Redskins,0,0,0
brianwalker/2503499,1996,Washington Redskins,1,0,0
pagotogafau/2507265,2009,Arizona Cardinals,0,0,0
pagotogafau/2507265,2008,Arizona Cardinals,0,0,0
pagotogafau/2507265,2007,Philadelphia Eagles,0,0,0
tylerlockett/2552430,2016,Seattle Seahawks,0,0,0
tylerlockett/2552430,2015,Seattle Seahawks,0,0,0
ericwestmoreland/2504613,2004,Cleveland Browns,0,0,0
ericwestmoreland/2504613,2003,Jacksonville Jaguars,0,0,0
ericwestmoreland/2504613,2002,Jacksonville Jaguars,1,0,0
ericwestmoreland/2504613,2001,Jacksonville Jaguars,1,0,0
quintonpatton/2539250,2016,San Francisco 49ers,0,0,0
quintonpatton/2539250,2015,San Francisco 49ers,0,0,0
quintonpatton/2539250,2014,San Francisco 49ers,0,0,0
quintonpatton/2539250,2013,San Francisco 49ers,0,0,0
chadgreenway/2506881,2016,Minnesota Vikings,0,1,17
chadgreenway/2506881,2015,Minnesota Vikings,2.5,1,91
chadgreenway/2506881,2014,Minnesota Vikings,1,0,0
chadgreenway/2506881,2013,Minnesota Vikings,3,3,23
chadgreenway/2506881,2012,Minnesota Vikings,3,1,3
chadgreenway/2506881,2011,Minnesota Vikings,2,0,0
chadgreenway/2506881,2010,Minnesota Vikings,1,0,0
chadgreenway/2506881,2009,Minnesota Vikings,0,3,36
chadgreenway/2506881,2008,Minnesota Vikings,5.5,0,0
chadgreenway/2506881,2007,Minnesota Vikings,0,2,37
chadgreenway/2506881,2006,Minnesota Vikings,0,0,0
joeschobert/2555166,2016,Cleveland Browns,0.5,0,0
jonathancasillas/71249,2016,New York Giants,1.5,0,0
jonathancasillas/71249,2015,New York Giants,2,1,0
jonathancasillas/71249,2014,New England Patriots,0,0,0
jonathancasillas/71249,2014,Tampa Bay Buccaneers,0,0,0
jonathancasillas/71249,2013,Tampa Bay Buccaneers,0,0,0
jonathancasillas/71249,2012,New Orleans Saints,0,0,0
jonathancasillas/71249,2011,New Orleans Saints,3,0,0
jonathancasillas/71249,2009,New Orleans Saints,0,0,0
syd'quanthompson/2508028,2010,Denver Broncos,0,2,18
kevinkaesviharn/2504426,2009,Tennessee Titans,0,0,0
kevinkaesviharn/2504426,2008,New Orleans Saints,0,2,13
kevinkaesviharn/2504426,2007,New Orleans Saints,0,0,0
kevinkaesviharn/2504426,2006,Cincinnati Bengals,4,6,22
kevinkaesviharn/2504426,2005,Cincinnati Bengals,1,3,6
kevinkaesviharn/2504426,2004,Cincinnati Bengals,0,0,0
kevinkaesviharn/2504426,2003,Cincinnati Bengals,1,1,10
kevinkaesviharn/2504426,2002,Cincinnati Bengals,0,2,17
kevinkaesviharn/2504426,2001,Cincinnati Bengals,0,3,29
kendilger/2500393,2004,Tampa Bay Buccaneers,0,0,0
kendilger/2500393,2003,Tampa Bay Buccaneers,0,0,0
kendilger/2500393,2002,Tampa Bay Buccaneers,0,0,0
kendilger/2500393,2001,Indianapolis Colts,0,0,0
kendilger/2500393,2000,Indianapolis Colts,0,0,0
kendilger/2500393,1999,Indianapolis Colts,0,0,0
kendilger/2500393,1998,Indianapolis Colts,0,0,0
kendilger/2500393,1997,Indianapolis Colts,0,0,0
kendilger/2500393,1996,Indianapolis Colts,0,0,0
kendilger/2500393,1995,Indianapolis Colts,0,0,0
frankmattiace/2520370,1987,Indianapolis Colts,1,0,0
al-hajjshabazz/2553476,2016,Pittsburgh Steelers,0,0,0
al-hajjshabazz/2553476,2016,Houston Texans,0,0,0
ericwarfield/2503539,2005,Kansas City Chiefs,0,1,57
ericwarfield/2503539,2004,Kansas City Chiefs,0,4,43
ericwarfield/2503539,2003,Kansas City Chiefs,1,4,20
ericwarfield/2503539,2002,Kansas City Chiefs,0,4,19
ericwarfield/2503539,2001,Kansas City Chiefs,0,4,51
ericwarfield/2503539,2000,Kansas City Chiefs,0,0,0
ericwarfield/2503539,1999,Kansas City Chiefs,0,3,0
ericwarfield/2503539,1998,Kansas City Chiefs,0,0,0
marvinharrison/2501062,2008,Indianapolis Colts,0,0,0
marvinharrison/2501062,2007,Indianapolis Colts,0,0,0
marvinharrison/2501062,2006,Indianapolis Colts,0,0,0
marvinharrison/2501062,2005,Indianapolis Colts,0,0,0
marvinharrison/2501062,2004,Indianapolis Colts,0,0,0
marvinharrison/2501062,2003,Indianapolis Colts,0,0,0
marvinharrison/2501062,2002,Indianapolis Colts,0,0,0
marvinharrison/2501062,2001,Indianapolis Colts,0,0,0
marvinharrison/2501062,2000,Indianapolis Colts,0,0,0
marvinharrison/2501062,1999,Indianapolis Colts,0,0,0
marvinharrison/2501062,1998,Indianapolis Colts,0,0,0
marvinharrison/2501062,1997,Indianapolis Colts,0,0,0
marvinharrison/2501062,1996,Indianapolis Colts,0,0,0
vaughnmartin/90404,2013,Miami Dolphins,0,0,0
vaughnmartin/90404,2012,San Diego Chargers,1,0,0
vaughnmartin/90404,2011,San Diego Chargers,1,0,0
vaughnmartin/90404,2010,San Diego Chargers,1,0,0
vaughnmartin/90404,2009,San Diego Chargers,0,0,0
willieandrews/2495799,2007,New England Patriots,0,0,0
willieandrews/2495799,2006,New England Patriots,0,0,0
stevenjackson/2505936,2015,New England Patriots,0,0,0
stevenjackson/2505936,2014,Atlanta Falcons,0,0,0
stevenjackson/2505936,2013,Atlanta Falcons,0,0,0
stevenjackson/2505936,2012,St. Louis Rams,0,0,0
stevenjackson/2505936,2011,St. Louis Rams,0,0,0
stevenjackson/2505936,2010,St. Louis Rams,0,0,0
stevenjackson/2505936,2009,St. Louis Rams,0,0,0
stevenjackson/2505936,2008,St. Louis Rams,0,0,0
stevenjackson/2505936,2007,St. Louis Rams,0,0,0
stevenjackson/2505936,2006,St. Louis Rams,0,0,0
stevenjackson/2505936,2005,St. Louis Rams,0,0,0
stevenjackson/2505936,2004,St. Louis Rams,0,0,0
jamalreynolds/2504708,2003,Green Bay Packers,0,0,0
jamalreynolds/2504708,2002,Green Bay Packers,1,0,0
jamalreynolds/2504708,2001,Green Bay Packers,2,0,0
todmcbride/2501937,2004,St. Louis Rams,0,0,0
todmcbride/2501937,2004,Seattle Seahawks,0,0,0
todmcbride/2501937,2003,Atlanta Falcons,0,3,25
todmcbride/2501937,2002,Green Bay Packers,0,1,0
todmcbride/2501937,2001,Green Bay Packers,2,0,0
todmcbride/2501937,2000,Green Bay Packers,0,2,43
todmcbride/2501937,1999,Green Bay Packers,0,0,0
garrisonsmith/2550503,2016,Seattle Seahawks,0,0,0
na'ildiggs/2504109,2011,San Diego Chargers,0,0,0
na'ildiggs/2504109,2010,St. Louis Rams,0,0,0
na'ildiggs/2504109,2009,Carolina Panthers,0,0,0
na'ildiggs/2504109,2008,Carolina Panthers,1,1,0
na'ildiggs/2504109,2007,Carolina Panthers,3.5,0,0
na'ildiggs/2504109,2006,Carolina Panthers,0,0,0
na'ildiggs/2504109,2005,Green Bay Packers,0,0,0
na'ildiggs/2504109,2004,Green Bay Packers,1,0,0
na'ildiggs/2504109,2003,Green Bay Packers,1,2,13
na'ildiggs/2504109,2002,Green Bay Packers,3,2,33
na'ildiggs/2504109,2001,Green Bay Packers,2,0,0
na'ildiggs/2504109,2000,Green Bay Packers,0,0,0
krismangum/2501856,2006,Carolina Panthers,0,0,0
krismangum/2501856,2005,Carolina Panthers,0,0,0
krismangum/2501856,2004,Carolina Panthers,0,0,0
krismangum/2501856,2003,Carolina Panthers,0,0,0
krismangum/2501856,2002,Carolina Panthers,0,0,0
krismangum/2501856,2001,Carolina Panthers,0,0,0
krismangum/2501856,2000,Carolina Panthers,0,0,0
krismangum/2501856,1999,Carolina Panthers,0,0,0
krismangum/2501856,1998,Carolina Panthers,0,0,0
krismangum/2501856,1997,Carolina Panthers,0,0,0
kennyeasley/2513409,1987,Seattle Seahawks,0,4,22
kennyeasley/2513409,1986,Seattle Seahawks,1,2,24
kennyeasley/2513409,1985,Seattle Seahawks,2,2,16
kennyeasley/2513409,1984,Seattle Seahawks,0,10,58
kennyeasley/2513409,1983,Seattle Seahawks,3,7,48
kennyeasley/2513409,1982,Seattle Seahawks,2,4,44
kennyeasley/2513409,1981,Seattle Seahawks,0,3,82
rogerharper/2501034,1996,Dallas Cowboys,0,2,15
rogerharper/2501034,1995,Atlanta Falcons,0,1,0
rogerharper/2501034,1994,Atlanta Falcons,1,1,22
rogerharper/2501034,1993,Atlanta Falcons,0,0,0
keshawnmartin/2532900,2016,San Francisco 49ers,0,0,0
keshawnmartin/2532900,2015,New England Patriots,0,0,0
keshawnmartin/2532900,2015,Houston Texans,0,0,0
keshawnmartin/2532900,2014,Houston Texans,0,0,0
keshawnmartin/2532900,2013,Houston Texans,0,0,0
keshawnmartin/2532900,2012,Houston Texans,0,0,0
kevinpayne/2495705,2009,Chicago Bears,0,0,0
kevinpayne/2495705,2008,Chicago Bears,1,4,50
kevinpayne/2495705,2007,Chicago Bears,0,0,0
mikefanning/2513817,1984,Seattle Seahawks,7,0,0
mikefanning/2513817,1983,Detroit Lions,1,0,0
mikefanning/2513817,1982,Los Angeles Rams,5,0,0
mikefanning/2513817,1981,Los Angeles Rams,0,0,0
mikefanning/2513817,1980,Los Angeles Rams,0,0,0
mikefanning/2513817,1979,Los Angeles Rams,0,0,0
mikefanning/2513817,1978,Los Angeles Rams,0,0,0
mikefanning/2513817,1977,Los Angeles Rams,0,0,0
mikefanning/2513817,1976,Los Angeles Rams,0,0,0
mikefanning/2513817,1975,Los Angeles Rams,0,0,0
denicoautry/2550646,2016,Oakland Raiders,2.5,0,0
denicoautry/2550646,2015,Oakland Raiders,3,0,0
denicoautry/2550646,2014,Oakland Raiders,0,0,0
patrickhape/2501018,2004,Denver Broncos,0,0,0
patrickhape/2501018,2003,Denver Broncos,0,0,0
patrickhape/2501018,2002,Denver Broncos,0,0,0
patrickhape/2501018,2001,Denver Broncos,0,0,0
patrickhape/2501018,2000,Tampa Bay Buccaneers,0,0,0
patrickhape/2501018,1999,Tampa Bay Buccaneers,0,0,0
patrickhape/2501018,1998,Tampa Bay Buccaneers,0,0,0
patrickhape/2501018,1997,Tampa Bay Buccaneers,0,0,0
deanlowry/2555274,2016,Green Bay Packers,2,0,0
ericberry/496723,2016,Kansas City Chiefs,0,4,42
ericberry/496723,2015,Kansas City Chiefs,0,2,25
ericberry/496723,2014,Kansas City Chiefs,0,0,0
ericberry/496723,2013,Kansas City Chiefs,3.5,3,49
ericberry/496723,2012,Kansas City Chiefs,0,1,0
ericberry/496723,2011,Kansas City Chiefs,0,0,0
ericberry/496723,2010,Kansas City Chiefs,2,4,54
lawrenceguy/2495481,2016,Baltimore Ravens,1,0,0
lawrenceguy/2495481,2015,Baltimore Ravens,4.5,0,0
lawrenceguy/2495481,2014,Baltimore Ravens,0,0,0
lawrenceguy/2495481,2014,San Diego Chargers,0,0,0
lawrenceguy/2495481,2013,San Diego Chargers,0,0,0
lawrenceguy/2495481,2013,Indianapolis Colts,0,0,0
lawrenceguy/2495481,2012,Indianapolis Colts,1,0,0
natepalmer/2541315,2016,Tennessee Titans,0,0,0
natepalmer/2541315,2015,Green Bay Packers,1,0,0
natepalmer/2541315,2013,Green Bay Packers,0,0,0
kyleadams/2530473,2013,Tampa Bay Buccaneers,0,0,0
kyleadams/2530473,2013,Chicago Bears,0,0,0
kyleadams/2530473,2012,Chicago Bears,0,0,0
kyleadams/2530473,2011,Chicago Bears,0,0,0
larrywhigham/2503610,2002,Chicago Bears,0,0,0
larrywhigham/2503610,2001,Chicago Bears,0,0,0
larrywhigham/2503610,2000,New England Patriots,0,0,0
larrywhigham/2503610,1999,New England Patriots,3,0,0
larrywhigham/2503610,1998,New England Patriots,0,1,0
larrywhigham/2503610,1997,New England Patriots,2,2,60
larrywhigham/2503610,1996,New England Patriots,0,0,0
larrywhigham/2503610,1995,New England Patriots,0,0,0
larrywhigham/2503610,1994,New England Patriots,0,1,21
caseyhampton/2504678,2012,Pittsburgh Steelers,0,0,0
caseyhampton/2504678,2011,Pittsburgh Steelers,0,0,0
caseyhampton/2504678,2010,Pittsburgh Steelers,1,0,0
caseyhampton/2504678,2009,Pittsburgh Steelers,2.5,0,0
caseyhampton/2504678,2008,Pittsburgh Steelers,1,0,0
caseyhampton/2504678,2007,Pittsburgh Steelers,0.5,0,0
caseyhampton/2504678,2006,Pittsburgh Steelers,0,0,0
caseyhampton/2504678,2005,Pittsburgh Steelers,0,0,0
caseyhampton/2504678,2004,Pittsburgh Steelers,0,0,0
caseyhampton/2504678,2003,Pittsburgh Steelers,1,0,0
caseyhampton/2504678,2002,Pittsburgh Steelers,2,0,0
caseyhampton/2504678,2001,Pittsburgh Steelers,1,0,0
kentrellbrice/2556480,2016,Green Bay Packers,0,0,0
delonecarter/2495269,2013,Jacksonville Jaguars,0,0,0
delonecarter/2495269,2012,Indianapolis Colts,0,0,0
delonecarter/2495269,2011,Indianapolis Colts,0,0,0
jalstonfowler/2552464,2016,Tennessee Titans,0,0,0
jalstonfowler/2552464,2015,Tennessee Titans,0,0,0
shantecarver/2500023,1997,Dallas Cowboys,6,0,0
shantecarver/2500023,1996,Dallas Cowboys,3,0,0
shantecarver/2500023,1995,Dallas Cowboys,2.5,0,0
shantecarver/2500023,1994,Dallas Cowboys,0,0,0
elvispatterson/2502420,1993,Dallas Cowboys,0,0,0
elvispatterson/2502420,1993,Los Angeles Raiders,0,0,0
elvispatterson/2502420,1992,Los Angeles Raiders,0,0,0
elvispatterson/2502420,1991,Los Angeles Raiders,0,0,0
elvispatterson/2502420,1990,Los Angeles Raiders,0,0,0
elvispatterson/2502420,1989,San Diego Chargers,0,2,34
elvispatterson/2502420,1988,San Diego Chargers,1,1,0
elvispatterson/2502420,1987,San Diego Chargers,0,1,75
elvispatterson/2502420,1987,New York Giants,0,0,0
elvispatterson/2502420,1986,New York Giants,0,2,26
elvispatterson/2502420,1985,New York Giants,0.5,6,29
elvispatterson/2502420,1984,New York Giants,0,0,0
jalenparmele/2643,2014,Arizona Cardinals,0,0,0
jalenparmele/2643,2012,Jacksonville Jaguars,0,0,0
jalenparmele/2643,2010,Baltimore Ravens,0,0,0
jalenparmele/2643,2009,Baltimore Ravens,0,0,0
jalenparmele/2643,2008,Baltimore Ravens,0,0,0
jalenparmele/2643,2008,Miami Dolphins,0,0,0
kentonkeith/2505685,2007,Indianapolis Colts,0,0,0
koridickerson/2504878,2004,Washington Redskins,0,0,0
koridickerson/2504878,2003,Philadelphia Eagles,0,0,0
brucecarter/2495136,2016,New York Jets,0,0,0
brucecarter/2495136,2015,Tampa Bay Buccaneers,2,0,0
brucecarter/2495136,2014,Dallas Cowboys,1,5,35
brucecarter/2495136,2013,Dallas Cowboys,2,0,0
brucecarter/2495136,2012,Dallas Cowboys,0,0,0
brucecarter/2495136,2011,Dallas Cowboys,0,0,0
lamargordon/2505079,2006,Detroit Lions,0,0,0
lamargordon/2505079,2005,Philadelphia Eagles,0,0,0
lamargordon/2505079,2004,Miami Dolphins,0,0,0
lamargordon/2505079,2003,St. Louis Rams,0,0,0
lamargordon/2505079,2002,St. Louis Rams,0,0,0
jasonpeter/2502458,2001,Carolina Panthers,0,0,0
jasonpeter/2502458,2000,Carolina Panthers,2,0,0
jasonpeter/2502458,1999,Carolina Panthers,4.5,0,0
jasonpeter/2502458,1998,Carolina Panthers,1,0,0
eddiemason/2501899,2002,Washington Redskins,0,0,0
eddiemason/2501899,2001,Washington Redskins,1,0,0
eddiemason/2501899,2000,Washington Redskins,2,0,0
eddiemason/2501899,1999,Washington Redskins,0,0,0
eddiemason/2501899,1998,Jacksonville Jaguars,0,0,0
eddiemason/2501899,1996,New York Jets,0,0,0
eddiemason/2501899,1995,New York Jets,0,0,0
chrisgannon/2500753,1993,New England Patriots,0,0,0
chrisgannon/2500753,1992,New England Patriots,0,0,0
chrisgannon/2500753,1991,New England Patriots,0,0,0
chrisgannon/2500753,1990,New England Patriots,0.5,0,0
chrisgannon/2500753,1989,San Diego Chargers,0,0,0
joshhawkins/2556550,2016,Green Bay Packers,0,0,0
napoleonharris/2505025,2008,Minnesota Vikings,1,0,0
napoleonharris/2505025,2008,Kansas City Chiefs,0,0,0
napoleonharris/2505025,2007,Kansas City Chiefs,1.5,1,4
napoleonharris/2505025,2006,Minnesota Vikings,2.5,3,11
napoleonharris/2505025,2005,Minnesota Vikings,1,0,0
napoleonharris/2505025,2004,Oakland Raiders,0,0,0
napoleonharris/2505025,2003,Oakland Raiders,2,0,0
napoleonharris/2505025,2002,Oakland Raiders,0.5,0,0
jonathangoff/1714,2010,New York Giants,1,0,0
jonathangoff/1714,2009,New York Giants,1,1,5
jonathangoff/1714,2008,New York Giants,0,0,0
stevejackson/2501340,1999,Tennessee Titans,0.5,1,2
stevejackson/2501340,1998,Tennessee Oilers,1.5,1,0
stevejackson/2501340,1997,Tennessee Oilers,1,0,0
stevejackson/2501340,1996,Houston Oilers,2,0,0
stevejackson/2501340,1995,Houston Oilers,1,2,0
stevejackson/2501340,1994,Houston Oilers,1,1,0
stevejackson/2501340,1993,Houston Oilers,0,5,22
stevejackson/2501340,1992,Houston Oilers,1,3,18
stevejackson/2501340,1991,Houston Oilers,1,0,0
omarihand/2505300,2003,San Diego Chargers,0,0,0
frankgore/2506404,2016,Indianapolis Colts,0,0,0
frankgore/2506404,2015,Indianapolis Colts,0,0,0
frankgore/2506404,2014,San Francisco 49ers,0,0,0
frankgore/2506404,2013,San Francisco 49ers,0,0,0
frankgore/2506404,2012,San Francisco 49ers,0,0,0
frankgore/2506404,2011,San Francisco 49ers,0,0,0
frankgore/2506404,2010,San Francisco 49ers,0,0,0
frankgore/2506404,2009,San Francisco 49ers,0,0,0
frankgore/2506404,2008,San Francisco 49ers,0,0,0
frankgore/2506404,2007,San Francisco 49ers,0,0,0
frankgore/2506404,2006,San Francisco 49ers,0,0,0
frankgore/2506404,2005,San Francisco 49ers,0,0,0
nickgoings/2504366,2008,Carolina Panthers,0,0,0
nickgoings/2504366,2007,Carolina Panthers,0,0,0
nickgoings/2504366,2006,Carolina Panthers,0,0,0
nickgoings/2504366,2005,Carolina Panthers,0,0,0
nickgoings/2504366,2004,Carolina Panthers,0,0,0
nickgoings/2504366,2003,Carolina Panthers,0,0,0
nickgoings/2504366,2002,Carolina Panthers,0,0,0
nickgoings/2504366,2001,Carolina Panthers,0,0,0
natberhe/2543643,2016,New York Giants,0,0,0
natberhe/2543643,2014,New York Giants,0,0,0
alvoidmays/2501932,1995,Pittsburgh Steelers,0,2,32
alvoidmays/2501932,1994,Washington Redskins,0,0,0
alvoidmays/2501932,1993,Washington Redskins,0,0,0
alvoidmays/2501932,1992,Washington Redskins,1,2,13
alvoidmays/2501932,1991,Washington Redskins,0,1,0
alvoidmays/2501932,1990,Washington Redskins,0,0,0
alexlewis/2506009,2008,Detroit Lions,0,0,0
alexlewis/2506009,2007,Detroit Lions,0,0,0
alexlewis/2506009,2006,Detroit Lions,0,0,0
alexlewis/2506009,2005,Detroit Lions,0,0,0
alexlewis/2506009,2004,Detroit Lions,2,1,33
coreymace/2507137,2009,Buffalo Bills,0,1,0
coreymace/2507137,2008,Buffalo Bills,0,0,0
coreymace/2507137,2007,Buffalo Bills,0,0,0
mattlongacre/2553722,2016,Los Angeles Rams,0,0,0
mattlongacre/2553722,2015,St. Louis Rams,0,0,0
anthonyhargrove/2505952,2011,Seattle Seahawks,3,0,0
anthonyhargrove/2505952,2010,New Orleans Saints,1,0,0
anthonyhargrove/2505952,2009,New Orleans Saints,5,0,0
anthonyhargrove/2505952,2007,Buffalo Bills,1.5,0,0
anthonyhargrove/2505952,2006,Buffalo Bills,1,0,0
anthonyhargrove/2505952,2006,St. Louis Rams,0.5,0,0
anthonyhargrove/2505952,2005,St. Louis Rams,6.5,0,0
anthonyhargrove/2505952,2004,St. Louis Rams,1,0,0
jarednorris/2556862,2016,Carolina Panthers,0,0,0
chrislewis-harris/2538147,2016,Baltimore Ravens,0,0,0
chrislewis-harris/2538147,2016,Cincinnati Bengals,0,1,11
chrislewis-harris/2538147,2015,Cincinnati Bengals,0,0,-1
chrislewis-harris/2538147,2014,Cincinnati Bengals,0,0,0
chrislewis-harris/2538147,2013,Cincinnati Bengals,0,0,0
chrislewis-harris/2538147,2012,Cincinnati Bengals,0,0,0
geneatkins/2499467,1996,Miami Dolphins,0,0,0
geneatkins/2499467,1995,Miami Dolphins,0,1,0
geneatkins/2499467,1994,Miami Dolphins,1,3,18
geneatkins/2499467,1993,New Orleans Saints,1,3,37
geneatkins/2499467,1992,New Orleans Saints,0,3,0
geneatkins/2499467,1991,New Orleans Saints,3,5,79
geneatkins/2499467,1990,New Orleans Saints,3,2,15
geneatkins/2499467,1989,New Orleans Saints,0,1,-2
geneatkins/2499467,1988,New Orleans Saints,0,4,40
geneatkins/2499467,1987,New Orleans Saints,0,3,8
herbertgoodman/2503935,2001,Green Bay Packers,0,0,0
herbertgoodman/2503935,2000,Green Bay Packers,0,0,0
donaldevans/2500567,1995,New York Jets,2,0,0
donaldevans/2500567,1994,New York Jets,0.5,0,0
donaldevans/2500567,1993,Pittsburgh Steelers,6.5,0,0
donaldevans/2500567,1992,Pittsburgh Steelers,3,0,0
donaldevans/2500567,1991,Pittsburgh Steelers,2,0,0
donaldevans/2500567,1990,Pittsburgh Steelers,3,0,0
donaldevans/2500567,1988,Philadelphia Eagles,0,0,0
donaldevans/2500567,1987,Los Angeles Rams,0,0,0
terrykinard/2518460,1990,Houston Oilers,0,4,47
terrykinard/2518460,1989,New York Giants,0,5,58
terrykinard/2518460,1988,New York Giants,0,3,39
terrykinard/2518460,1987,New York Giants,0,5,70
terrykinard/2518460,1986,New York Giants,1,4,25
terrykinard/2518460,1985,New York Giants,1,5,31
terrykinard/2518460,1984,New York Giants,0,2,29
terrykinard/2518460,1983,New York Giants,1,3,25
zeronflemister/2504039,2005,Oakland Raiders,0,0,0
zeronflemister/2504039,2004,New England Patriots,0,0,0
zeronflemister/2504039,2003,Washington Redskins,0,0,0
zeronflemister/2504039,2002,Washington Redskins,0,0,0
zeronflemister/2504039,2001,Washington Redskins,0,0,0
zeronflemister/2504039,2000,Washington Redskins,0,0,0
shanelechler/2504319,2016,Houston Texans,0,0,0
shanelechler/2504319,2015,Houston Texans,0,0,0
shanelechler/2504319,2014,Houston Texans,0,0,0
shanelechler/2504319,2013,Houston Texans,0,0,0
shanelechler/2504319,2012,Oakland Raiders,0,0,0
shanelechler/2504319,2011,Oakland Raiders,0,0,0
shanelechler/2504319,2010,Oakland Raiders,0,0,0
shanelechler/2504319,2009,Oakland Raiders,0,0,0
shanelechler/2504319,2008,Oakland Raiders,0,0,0
shanelechler/2504319,2007,Oakland Raiders,0,0,0
shanelechler/2504319,2006,Oakland Raiders,0,0,0
shanelechler/2504319,2005,Oakland Raiders,0,0,0
shanelechler/2504319,2004,Oakland Raiders,0,0,0
shanelechler/2504319,2003,Oakland Raiders,0,0,0
shanelechler/2504319,2002,Oakland Raiders,0,0,0
shanelechler/2504319,2001,Oakland Raiders,0,0,0
shanelechler/2504319,2000,Oakland Raiders,0,0,0
austonenglish/2513650,2011,Cleveland Browns,0,0,0
spencerpaysinger/2530855,2016,Miami Dolphins,0,0,0
spencerpaysinger/2530855,2015,Miami Dolphins,0,0,0
spencerpaysinger/2530855,2014,New York Giants,0,0,0
spencerpaysinger/2530855,2013,New York Giants,1,0,0
spencerpaysinger/2530855,2012,New York Giants,0,0,0
spencerpaysinger/2530855,2011,New York Giants,0,0,0
koreytoomer/2534567,2016,San Diego Chargers,1,0,0
koreytoomer/2534567,2015,Oakland Raiders,0,0,0
koreytoomer/2534567,2014,St. Louis Rams,0,0,0
koreytoomer/2534567,2014,Dallas Cowboys,0,0,0
darronlee/2555322,2016,New York Jets,1,0,0
randychevrier/2504572,2001,Cincinnati Bengals,0,0,0
randychevrier/2504572,2001,Dallas Cowboys,0,0,0
d'jounsmith/2552253,2016,Tennessee Titans,0,0,0
d'jounsmith/2552253,2015,Indianapolis Colts,0,0,0
louisrankin/2507333,2009,Seattle Seahawks,0,0,0
louisrankin/2507333,2009,Oakland Raiders,0,0,0
louisrankin/2507333,2008,Oakland Raiders,0,0,0
c.j.spiller/497204,2016,New York Jets,0,0,0
c.j.spiller/497204,2016,Seattle Seahawks,0,0,0
c.j.spiller/497204,2016,New Orleans Saints,0,0,0
c.j.spiller/497204,2015,New Orleans Saints,0,0,0
c.j.spiller/497204,2014,Buffalo Bills,0,0,0
c.j.spiller/497204,2013,Buffalo Bills,0,0,0
c.j.spiller/497204,2012,Buffalo Bills,0,0,0
c.j.spiller/497204,2011,Buffalo Bills,0,0,0
c.j.spiller/497204,2010,Buffalo Bills,0,0,0
ibraheimcampbell/2552605,2016,Cleveland Browns,0,0,0
ibraheimcampbell/2552605,2015,Cleveland Browns,0,0,0
alanifua/2553523,2016,Arizona Cardinals,0,0,0
alanifua/2553523,2015,Arizona Cardinals,0,0,0
trevfaulk/2504953,2005,St. Louis Rams,0,0,0
trevfaulk/2504953,2004,St. Louis Rams,0,0,0
trevfaulk/2504953,2003,St. Louis Rams,0,0,0
trevfaulk/2504953,2002,Arizona Cardinals,0,0,0
huntergoodwin/2500840,2003,Minnesota Vikings,0,0,0
huntergoodwin/2500840,2002,Minnesota Vikings,0,0,0
huntergoodwin/2500840,2001,Miami Dolphins,0,0,0
huntergoodwin/2500840,2000,Miami Dolphins,0,0,0
huntergoodwin/2500840,1999,Miami Dolphins,0,0,0
huntergoodwin/2500840,1998,Minnesota Vikings,0,0,0
huntergoodwin/2500840,1997,Minnesota Vikings,0,0,0
huntergoodwin/2500840,1996,Minnesota Vikings,0,0,0
marcusfloyd/2504945,2002,Buffalo Bills,0,0,0
marcusfloyd/2504945,2002,New York Jets,0,0,0
robertgriffiniii/2533033,2016,Cleveland Browns,0,0,0
robertgriffiniii/2533033,2015,Washington Redskins,0,0,0
robertgriffiniii/2533033,2014,Washington Redskins,0,0,0
robertgriffiniii/2533033,2013,Washington Redskins,0,0,0
robertgriffiniii/2533033,2012,Washington Redskins,0,0,0
paulfrase/2500700,1998,Baltimore Ravens,0,0,0
paulfrase/2500700,1997,Green Bay Packers,0,0,0
paulfrase/2500700,1996,Jacksonville Jaguars,0,0,0
paulfrase/2500700,1995,Jacksonville Jaguars,1,0,0
paulfrase/2500700,1994,New York Jets,1,0,0
paulfrase/2500700,1993,New York Jets,1,0,0
paulfrase/2500700,1992,New York Jets,5,0,0
paulfrase/2500700,1991,New York Jets,0,0,0
paulfrase/2500700,1989,New York Jets,2,0,0
paulfrase/2500700,1988,New York Jets,1,0,0
jakeschifino/2505133,2004,Tennessee Titans,0,0,0
