playerID,year,team,longestFG,percentageFG,percentagePAT
deanderby/2512824,1961,Pittsburgh Steelers,0,0,0
deanderby/2512824,1960,Pittsburgh Steelers,0,0,0
deanderby/2512824,1959,Pittsburgh Steelers,0,0,0
deanderby/2512824,1958,Pittsburgh Steelers,0,0,0
deanderby/2512824,1957,Pittsburgh Steelers,0,50,100
braddaluiso/2500277,2001,Oakland Raiders,44,75,50
braddaluiso/2500277,2000,New York Giants,46,73.9,100
braddaluiso/2500277,1999,New York Giants,36,77.8,100
braddaluiso/2500277,1998,New York Giants,51,77.8,100
braddaluiso/2500277,1997,New York Giants,52,68.8,93.1
braddaluiso/2500277,1996,New York Giants,46,88.9,100
braddaluiso/2500277,1995,New York Giants,51,71.4,100
braddaluiso/2500277,1994,New York Giants,52,100,100
braddaluiso/2500277,1993,New York Giants,54,33.3,0
braddaluiso/2500277,1992,Denver Broncos,0,0,0
braddaluiso/2500277,1991,Buffalo Bills,0,0,0
braddaluiso/2500277,1991,Atlanta Falcons,23,66.7,100
jerrydepoyster/2512820,1972,Oakland Raiders,0,0,0
jerrydepoyster/2512820,1971,Oakland Raiders,0,0,0
jerrydepoyster/2512820,1968,Detroit Lions,0,20,90
timmazzetti/2520453,1980,Atlanta Falcons,50,70.4,93.9
timmazzetti/2520453,1979,Atlanta Falcons,48,52,83.8
timmazzetti/2520453,1978,Atlanta Falcons,39,81.3,100
johnlee/2519287,1986,St. Louis Cardinals,47,61.5,82.4
brianfranco/2514343,1987,Cleveland Browns,28,75,100
tonyfranklin/2514355,1988,Miami Dolphins,51,36.4,85.7
tonyfranklin/2514355,1987,New England Patriots,50,57.7,97.4
tonyfranklin/2514355,1986,New England Patriots,49,78,97.8
tonyfranklin/2514355,1985,New England Patriots,50,80,97.6
tonyfranklin/2514355,1984,New England Patriots,48,78.6,100
tonyfranklin/2514355,1983,Philadelphia Eagles,52,57.7,88.9
tonyfranklin/2514355,1982,Philadelphia Eagles,47,66.7,92
tonyfranklin/2514355,1981,Philadelphia Eagles,50,64.5,95.3
tonyfranklin/2514355,1980,Philadelphia Eagles,51,51.6,100
tonyfranklin/2514355,1979,Philadelphia Eagles,59,74.2,92.3
stevechristie/2500070,2004,New York Giants,53,78.6,100
stevechristie/2500070,2003,San Diego Chargers,51,75,100
stevechristie/2500070,2002,San Diego Chargers,53,69.2,97.2
stevechristie/2500070,2001,San Diego Chargers,41,81.8,100
stevechristie/2500070,2001,Buffalo Bills,0,0,0
stevechristie/2500070,2000,Buffalo Bills,48,74.3,100
stevechristie/2500070,1999,Buffalo Bills,52,73.5,100
stevechristie/2500070,1998,Buffalo Bills,52,80.5,100
stevechristie/2500070,1997,Buffalo Bills,55,80,100
stevechristie/2500070,1996,Buffalo Bills,48,82.8,100
stevechristie/2500070,1995,Buffalo Bills,51,77.5,94.3
stevechristie/2500070,1994,Buffalo Bills,52,85.7,100
stevechristie/2500070,1993,Buffalo Bills,59,71.9,97.3
stevechristie/2500070,1992,Buffalo Bills,54,80,97.7
stevechristie/2500070,1991,Tampa Bay Buccaneers,49,75,100
stevechristie/2500070,1990,Tampa Bay Buccaneers,54,85.2,100
davejacobs/2517340,1987,Philadelphia Eagles,44,60,50
davejacobs/2517340,1981,Cleveland Browns,35,33.3,90
davejacobs/2517340,1979,New York Jets,42,55.6,90.9
aceparker/2522734,1946,New York Yankees,0,0,0
aceparker/2522734,1945,Boston Yanks,0,0,0
aceparker/2522734,1941,Brooklyn Dodgers,0,0,0
aceparker/2522734,1940,Brooklyn Dodgers,0,0,86.4
aceparker/2522734,1939,Brooklyn Dodgers,0,20,0
aceparker/2522734,1938,Brooklyn Dodgers,0,0,71.4
aceparker/2522734,1937,Brooklyn Dodgers,0,0,0
jasonelam/2500527,2009,Atlanta Falcons,50,63.2,97
jasonelam/2500527,2008,Atlanta Falcons,50,93.5,100
jasonelam/2500527,2007,Denver Broncos,50,87.1,100
jasonelam/2500527,2006,Denver Broncos,51,93.1,100
jasonelam/2500527,2005,Denver Broncos,51,75,97.7
jasonelam/2500527,2004,Denver Broncos,52,85.3,100
jasonelam/2500527,2003,Denver Broncos,51,87.1,100
jasonelam/2500527,2002,Denver Broncos,55,72.2,97.7
jasonelam/2500527,2001,Denver Broncos,50,86.1,100
jasonelam/2500527,2000,Denver Broncos,51,75,100
jasonelam/2500527,1999,Denver Broncos,55,80.6,100
jasonelam/2500527,1998,Denver Broncos,63,85.2,100
jasonelam/2500527,1997,Denver Broncos,53,72.2,100
jasonelam/2500527,1996,Denver Broncos,51,75,100
jasonelam/2500527,1995,Denver Broncos,56,81.6,100
jasonelam/2500527,1994,Denver Broncos,54,81.1,100
jasonelam/2500527,1993,Denver Broncos,54,74.3,97.6
rianlindell/2504046,2013,Tampa Bay Buccaneers,54,79.3,100
rianlindell/2504046,2012,Buffalo Bills,50,87.5,100
rianlindell/2504046,2011,Buffalo Bills,49,86.7,100
rianlindell/2504046,2010,Buffalo Bills,51,76.2,96.9
rianlindell/2504046,2009,Buffalo Bills,56,84.8,100
rianlindell/2504046,2008,Buffalo Bills,53,78.9,100
rianlindell/2504046,2007,Buffalo Bills,52,88.9,100
rianlindell/2504046,2006,Buffalo Bills,53,92,100
rianlindell/2504046,2005,Buffalo Bills,53,82.9,100
rianlindell/2504046,2004,Buffalo Bills,43,85.7,100
rianlindell/2504046,2003,Buffalo Bills,44,70.8,100
rianlindell/2504046,2002,Seattle Seahawks,52,79.3,100
rianlindell/2504046,2001,Seattle Seahawks,54,62.5,100
rianlindell/2504046,2000,Seattle Seahawks,52,88.2,100
olakimrin/2505232,2004,Washington Redskins,41,60,100
keithranspot/2523748,1945,Boston Yanks,0,0,0
keithranspot/2523748,1944,Boston Yanks,0,0,0
keithranspot/2523748,1943,Brooklyn Dodgers,0,0,0
keithranspot/2523748,1942,Green Bay Packers,0,0,0
keithranspot/2523748,1942,Detroit Lions,0,0,0
keithranspot/2523748,1940,Chicago Cardinals,0,0,0
vicjanowicz/2517413,1955,Washington Redskins,0,30,90.3
vicjanowicz/2517413,1954,Washington Redskins,0,50,100
tomkeane/2518198,1955,Chicago Cardinals,0,0,0
tomkeane/2518198,1954,Baltimore Colts,0,0,0
tomkeane/2518198,1953,Baltimore Colts,0,0,0
tomkeane/2518198,1952,Dallas Texans,0,0,0
tomkeane/2518198,1951,Los Angeles Rams,0,0,0
tomkeane/2518198,1950,Los Angeles Rams,0,0,0
tomkeane/2518198,1949,Los Angeles Rams,0,0,0
tomkeane/2518198,1948,Los Angeles Rams,0,0,0
georgejakowenko/2517364,1976,Buffalo Bills,49,70.6,87.5
georgejakowenko/2517364,1974,Oakland Raiders,0,0,0
ralphfelton/2513930,1962,Buffalo Bills,0,0,0
ralphfelton/2513930,1961,Buffalo Bills,0,0,0
ralphfelton/2513930,1960,Washington Redskins,0,0,0
ralphfelton/2513930,1959,Washington Redskins,0,0,0
ralphfelton/2513930,1958,Washington Redskins,0,0,0
ralphfelton/2513930,1957,Washington Redskins,0,0,0
ralphfelton/2513930,1956,Washington Redskins,0,0,0
ralphfelton/2513930,1955,Washington Redskins,0,0,0
ralphfelton/2513930,1954,Washington Redskins,0,50,94.1
billmay/2520418,1938,Chicago Cardinals,0,0,0
billmay/2520418,1937,Chicago Cardinals,0,0,0
bobwaterfield/2528326,1952,Los Angeles Rams,0,61.1,97.8
bobwaterfield/2528326,1951,Los Angeles Rams,0,56.5,95.3
bobwaterfield/2528326,1950,Los Angeles Rams,0,50,93.1
bobwaterfield/2528326,1949,Los Angeles Rams,0,56.3,95.6
bobwaterfield/2528326,1948,Los Angeles Rams,0,54.5,86.4
bobwaterfield/2528326,1947,Los Angeles Rams,0,43.8,90
bobwaterfield/2528326,1946,Los Angeles Rams,0,66.7,100
bobwaterfield/2528326,1945,Cleveland Rams,0,33.3,91.2
kenvinyard/2527982,1970,Atlanta Falcons,0,36,88.5
wendellharris/2515994,1967,New York Giants,0,0,100
wendellharris/2515994,1966,New York Giants,0,0,0
wendellharris/2515994,1965,Baltimore Colts,0,0,0
wendellharris/2515994,1964,Baltimore Colts,0,0,0
wendellharris/2515994,1963,Baltimore Colts,0,0,0
wendellharris/2515994,1962,Baltimore Colts,0,33.3,66.7
jimpeebles/2522951,1951,Washington Redskins,0,0,0
jimpeebles/2522951,1949,Washington Redskins,0,0,0
jimpeebles/2522951,1948,Washington Redskins,0,0,50
jimpeebles/2522951,1947,Washington Redskins,0,0,0
jimpeebles/2522951,1946,Washington Redskins,0,0,0
jeffjaeger/2501353,1999,Chicago Bears,52,25,100
jeffjaeger/2501353,1998,Chicago Bears,52,80.8,96.4
jeffjaeger/2501353,1997,Chicago Bears,52,80.8,100
jeffjaeger/2501353,1996,Chicago Bears,49,82.6,100
jeffjaeger/2501353,1995,Oakland Raiders,46,72.2,100
jeffjaeger/2501353,1994,Los Angeles Raiders,51,78.6,100
jeffjaeger/2501353,1993,Los Angeles Raiders,53,79.5,93.1
jeffjaeger/2501353,1992,Los Angeles Raiders,54,57.7,100
jeffjaeger/2501353,1991,Los Angeles Raiders,53,85.3,96.7
jeffjaeger/2501353,1990,Los Angeles Raiders,50,75,95.2
jeffjaeger/2501353,1989,Los Angeles Raiders,50,67.6,100
jeffjaeger/2501353,1987,Cleveland Browns,48,63.6,100
andrewfranks/2553648,2016,Miami Dolphins,55,76.2,97.6
andrewfranks/2553648,2015,Miami Dolphins,53,81.3,91.7
doakwalker/2528090,1955,Detroit Lions,0,56.3,93.1
doakwalker/2528090,1954,Detroit Lions,0,64.7,100
doakwalker/2528090,1953,Detroit Lions,0,63.2,93.1
doakwalker/2528090,1952,Detroit Lions,0,60,100
doakwalker/2528090,1951,Detroit Lions,0,50,97.7
doakwalker/2528090,1950,Detroit Lions,0,44.4,92.7
williebeecher/2509297,1988,Miami Dolphins,0,0,0
williebeecher/2509297,1987,Miami Dolphins,40,75,100
olindomare/2501868,2012,Chicago Bears,40,75,100
olindomare/2501868,2011,Carolina Panthers,45,78.6,97.8
olindomare/2501868,2010,Seattle Seahawks,51,83.3,100
olindomare/2501868,2009,Seattle Seahawks,47,92.3,100
olindomare/2501868,2008,Seattle Seahawks,51,88.9,100
olindomare/2501868,2007,New Orleans Saints,52,58.8,100
olindomare/2501868,2006,Miami Dolphins,52,72.2,100
olindomare/2501868,2005,Miami Dolphins,53,83.3,100
olindomare/2501868,2004,Miami Dolphins,51,75,100
olindomare/2501868,2003,Miami Dolphins,52,75.9,97.1
olindomare/2501868,2002,Miami Dolphins,53,77.4,97.7
olindomare/2501868,2001,Miami Dolphins,46,90.5,97.5
olindomare/2501868,2000,Miami Dolphins,49,90.3,97.1
olindomare/2501868,1999,Miami Dolphins,54,84.8,100
olindomare/2501868,1998,Miami Dolphins,48,81.5,97.1
olindomare/2501868,1997,Miami Dolphins,50,77.8,100
bobcarey/2511069,1958,Chicago Bears,0,0,0
bobcarey/2511069,1956,Los Angeles Rams,0,0,0
bobcarey/2511069,1954,Los Angeles Rams,0,100,100
bobcarey/2511069,1952,Los Angeles Rams,0,0,0
bobbywalston/2528178,1962,Philadelphia Eagles,0,26.7,94.7
bobbywalston/2528178,1961,Philadelphia Eagles,0,56,95.6
bobbywalston/2528178,1960,Philadelphia Eagles,0,70,97.5
bobbywalston/2528178,1959,Philadelphia Eagles,0,0,97.1
bobbywalston/2528178,1958,Philadelphia Eagles,0,42.9,100
bobbywalston/2528178,1957,Philadelphia Eagles,0,75,95.2
bobbywalston/2528178,1956,Philadelphia Eagles,0,46.2,94.4
bobbywalston/2528178,1955,Philadelphia Eagles,0,66.7,85.7
bobbywalston/2528178,1954,Philadelphia Eagles,0,40,92.3
bobbywalston/2528178,1953,Philadelphia Eagles,0,30.8,93.8
bobbywalston/2528178,1952,Philadelphia Eagles,0,55,100
bobbywalston/2528178,1951,Philadelphia Eagles,0,54.5,90.3
ovejohansson/2517551,1977,Philadelphia Eagles,32,25,33.3
curleyjohnson/2517677,1969,New York Giants,0,0,0
curleyjohnson/2517677,1968,New York Jets,0,0,0
curleyjohnson/2517677,1967,New York Jets,0,0,0
curleyjohnson/2517677,1966,New York Jets,0,0,0
curleyjohnson/2517677,1965,New York Jets,0,0,0
curleyjohnson/2517677,1964,New York Jets,0,0,0
curleyjohnson/2517677,1963,New York Jets,0,0,0
curleyjohnson/2517677,1962,New York Titans,0,0,0
curleyjohnson/2517677,1961,New York Titans,0,0,0
curleyjohnson/2517677,1960,Dallas Texans,0,0,0
mattbahr/2499486,1995,New England Patriots,55,69.7,100
mattbahr/2499486,1994,New England Patriots,48,79.4,100
mattbahr/2499486,1993,New England Patriots,37,100,100
mattbahr/2499486,1993,Philadelphia Eagles,48,61.5,94.7
mattbahr/2499486,1992,New York Giants,47,76.2,100
mattbahr/2499486,1991,New York Giants,54,75.9,96
mattbahr/2499486,1990,New York Giants,49,73.9,96.7
mattbahr/2499486,1989,Cleveland Browns,50,66.7,100
mattbahr/2499486,1988,Cleveland Browns,47,82.8,97
mattbahr/2499486,1987,Cleveland Browns,31,80,90
mattbahr/2499486,1986,Cleveland Browns,52,76.9,100
mattbahr/2499486,1985,Cleveland Browns,45,77.8,100
mattbahr/2499486,1984,Cleveland Browns,50,75,100
mattbahr/2499486,1983,Cleveland Browns,47,87.5,95
mattbahr/2499486,1982,Cleveland Browns,46,46.7,100
mattbahr/2499486,1981,Cleveland Browns,39,65,100
mattbahr/2499486,1981,San Francisco 49ers,47,33.3,100
mattbahr/2499486,1980,Pittsburgh Steelers,48,67.9,92.9
mattbahr/2499486,1979,Pittsburgh Steelers,46,60,96.2
gregdavis/2500311,1998,Oakland Raiders,51,63,100
gregdavis/2500311,1997,San Diego Chargers,45,79.2,95.5
gregdavis/2500311,1997,Minnesota Vikings,43,70,100
gregdavis/2500311,1996,Arizona Cardinals,49,64.3,100
gregdavis/2500311,1995,Arizona Cardinals,55,76.9,100
gregdavis/2500311,1994,Arizona Cardinals,51,76.9,100
gregdavis/2500311,1993,Phoenix Cardinals,55,75,100
gregdavis/2500311,1992,Phoenix Cardinals,49,50,100
gregdavis/2500311,1991,Phoenix Cardinals,52,70,100
gregdavis/2500311,1990,Atlanta Falcons,53,66.7,100
gregdavis/2500311,1989,Atlanta Falcons,46,63.6,100
gregdavis/2500311,1989,New England Patriots,52,69.6,81.3
gregdavis/2500311,1988,Atlanta Falcons,52,63.3,92.6
gregdavis/2500311,1987,Atlanta Falcons,42,75,100
obedariri/2508621,1987,Washington Redskins,39,60,100
obedariri/2508621,1984,Tampa Bay Buccaneers,49,73.1,95
bennyricardo/2524048,1984,San Diego Chargers,42,100,83.3
bennyricardo/2524048,1983,Minnesota Vikings,44,75.8,97.1
bennyricardo/2524048,1981,New Orleans Saints,46,52,100
bennyricardo/2524048,1980,New Orleans Saints,47,58.8,91.2
bennyricardo/2524048,1979,Detroit Lions,46,55.6,96.2
bennyricardo/2524048,1978,Detroit Lions,48,71.4,97
bennyricardo/2524048,1976,Detroit Lions,44,71.4,90.5
bennyricardo/2524048,1976,Buffalo Bills,27,25,100
johnkasay/2501563,2011,New Orleans Saints,53,82.4,100
johnkasay/2501563,2010,Carolina Panthers,55,86.2,100
johnkasay/2501563,2009,Carolina Panthers,50,81.5,96.9
johnkasay/2501563,2008,Carolina Panthers,50,90.3,100
johnkasay/2501563,2007,Carolina Panthers,53,85.7,100
johnkasay/2501563,2006,Carolina Panthers,54,88.9,100
johnkasay/2501563,2005,Carolina Panthers,52,76.5,97.7
johnkasay/2501563,2004,Carolina Panthers,54,86.4,96.4
johnkasay/2501563,2003,Carolina Panthers,53,84.2,96.7
johnkasay/2501563,2002,Carolina Panthers,27,40,100
johnkasay/2501563,2001,Carolina Panthers,52,82.1,95.7
johnkasay/2501563,2000,Carolina Panthers,0,0,0
johnkasay/2501563,1999,Carolina Panthers,52,88,100
johnkasay/2501563,1998,Carolina Panthers,56,73.1,94.6
johnkasay/2501563,1997,Carolina Panthers,54,84.6,100
johnkasay/2501563,1996,Carolina Panthers,53,82.2,97.1
johnkasay/2501563,1995,Carolina Panthers,52,78.8,96.4
johnkasay/2501563,1994,Seattle Seahawks,50,83.3,96.2
johnkasay/2501563,1993,Seattle Seahawks,55,82.1,100
johnkasay/2501563,1992,Seattle Seahawks,43,63.6,100
johnkasay/2501563,1991,Seattle Seahawks,54,80.6,96.4
mikelansford/2519076,1990,Los Angeles Rams,46,62.5,97.7
mikelansford/2519076,1989,Los Angeles Rams,48,76.7,100
mikelansford/2519076,1988,Los Angeles Rams,49,75,93.8
mikelansford/2519076,1987,Los Angeles Rams,48,81,94.7
mikelansford/2519076,1986,Los Angeles Rams,50,70.8,97.1
mikelansford/2519076,1985,Los Angeles Rams,52,75.9,97.4
mikelansford/2519076,1984,Los Angeles Rams,50,75.8,97.4
mikelansford/2519076,1983,Los Angeles Rams,49,66.7,100
mikelansford/2519076,1982,Los Angeles Rams,39,60,95.8
louzontini/2529683,1946,Buffalo Bisons,0,0,0
louzontini/2529683,1944,Cleveland Rams,0,50,82.4
louzontini/2529683,1941,Chicago Cardinals,0,0,71.4
louzontini/2529683,1940,Chicago Cardinals,0,40,100
wilsonalvarez/2508424,1981,Seattle Seahawks,28,42.9,93.3
dickplasman/2523307,1947,Chicago Cardinals,0,0,0
dickplasman/2523307,1946,Chicago Cardinals,0,0,0
dickplasman/2523307,1944,Chicago Bears,0,0,0
dickplasman/2523307,1941,Chicago Bears,0,0,66.7
dickplasman/2523307,1940,Chicago Bears,0,0,100
dickplasman/2523307,1939,Chicago Bears,0,0,100
dickplasman/2523307,1938,Chicago Bears,0,0,0
dickplasman/2523307,1937,Chicago Bears,0,0,0
blairwalsh/2532968,2016,Minnesota Vikings,50,75,78.9
blairwalsh/2532968,2015,Minnesota Vikings,54,87.2,89.2
blairwalsh/2532968,2014,Minnesota Vikings,55,74.3,100
blairwalsh/2532968,2013,Minnesota Vikings,54,86.7,97.7
blairwalsh/2532968,2012,Minnesota Vikings,56,92.1,100
jimbakken/2508901,1978,St. Louis Cardinals,45,50,90
jimbakken/2508901,1977,St. Louis Cardinals,49,43.8,97.2
jimbakken/2508901,1976,St. Louis Cardinals,43,74.1,94.3
jimbakken/2508901,1975,St. Louis Cardinals,48,79.2,97.6
jimbakken/2508901,1974,St. Louis Cardinals,0,59.1,83.3
jimbakken/2508901,1973,St. Louis Cardinals,0,71.9,100
jimbakken/2508901,1972,St. Louis Cardinals,0,63.6,90.5
jimbakken/2508901,1971,St. Louis Cardinals,0,65.6,100
jimbakken/2508901,1970,St. Louis Cardinals,0,62.5,97.4
jimbakken/2508901,1969,St. Louis Cardinals,0,50,95
jimbakken/2508901,1968,St. Louis Cardinals,0,62.5,100
jimbakken/2508901,1967,St. Louis Cardinals,0,69.2,100
jimbakken/2508901,1966,St. Louis Cardinals,0,57.5,96.4
jimbakken/2508901,1965,St. Louis Cardinals,0,67.7,100
jimbakken/2508901,1964,St. Louis Cardinals,0,65.8,100
jimbakken/2508901,1963,St. Louis Cardinals,0,52.4,100
jimbakken/2508901,1962,St. Louis Cardinals,0,0,0
robertoaguayo/2555408,2016,Tampa Bay Buccaneers,43,71,94.1
billdaddio/2512389,1946,Buffalo Bisons,0,0,0
billdaddio/2512389,1942,Chicago Cardinals,0,50,100
billdaddio/2512389,1941,Chicago Cardinals,0,50,88.9
justintucker/2536340,2016,Baltimore Ravens,57,97.4,100
justintucker/2536340,2015,Baltimore Ravens,52,82.5,100
justintucker/2536340,2014,Baltimore Ravens,55,85.3,100
justintucker/2536340,2013,Baltimore Ravens,61,92.7,100
justintucker/2536340,2012,Baltimore Ravens,56,90.9,100
tadweed/2528447,1955,Pittsburgh Steelers,0,50,100
dennispatera/2522833,1968,San Francisco 49ers,0,25,76.9
cliffolander/2522428,1981,New York Giants,0,0,0
cliffolander/2522428,1980,New York Giants,0,0,0
cliffolander/2522428,1979,San Diego Chargers,0,0,100
cliffolander/2522428,1978,San Diego Chargers,0,0,0
cliffolander/2522428,1977,San Diego Chargers,0,0,0
stevelindsey/2501761,2000,Denver Broncos,0,0,0
stevelindsey/2501761,2000,Jacksonville Jaguars,49,71.4,100
stevelindsey/2501761,1999,Jacksonville Jaguars,0,0,0
grahamgano/71309,2016,Carolina Panthers,54,78.9,91.2
grahamgano/71309,2015,Carolina Panthers,52,83.3,94.9
grahamgano/71309,2014,Carolina Panthers,53,82.9,100
grahamgano/71309,2013,Carolina Panthers,55,88.9,100
grahamgano/71309,2012,Carolina Panthers,51,81.8,95.2
grahamgano/71309,2011,Washington Redskins,59,75.6,96.2
grahamgano/71309,2010,Washington Redskins,49,68.6,100
grahamgano/71309,2009,Washington Redskins,46,100,85.7
bobmasterson/2520310,1946,New York Yankees,0,0,0
bobmasterson/2520310,1945,Boston Yanks,0,0,0
bobmasterson/2520310,1944,Brooklyn Tigers,0,0,0
bobmasterson/2520310,1943,Washington Redskins,0,20,95.2
bobmasterson/2520310,1942,Washington Redskins,0,20,89.5
bobmasterson/2520310,1941,Washington Redskins,0,50,100
bobmasterson/2520310,1940,Washington Redskins,0,50,93.8
bobmasterson/2520310,1939,Washington Redskins,0,16.7,75
bobmasterson/2520310,1938,Washington Redskins,0,100,83.3
joedanelo/2512427,1984,Buffalo Bills,52,50,100
joedanelo/2512427,1983,Buffalo Bills,48,50,94.3
joedanelo/2512427,1982,New York Giants,45,57.1,100
joedanelo/2512427,1981,New York Giants,55,63.2,100
joedanelo/2512427,1980,New York Giants,51,66.7,96.4
joedanelo/2512427,1979,New York Giants,49,45,96.6
joedanelo/2512427,1978,New York Giants,52,72.4,93.1
joedanelo/2512427,1977,New York Giants,51,60.9,95
joedanelo/2512427,1976,New York Giants,50,38.1,95.2
joedanelo/2512427,1975,Green Bay Packers,48,68.8,87
jameshamrick/2515727,1987,Kansas City Chiefs,40,100,100
toddfrance/2504831,2005,Tampa Bay Buccaneers,28,50,100
toddfrance/2504831,2005,Philadelphia Eagles,44,85.7,100
jaytaylor/2504026,2004,Tampa Bay Buccaneers,50,80,100
willutz/2556601,2016,New Orleans Saints,57,82.4,98
cottondavidson/2512498,1968,Oakland Raiders,0,0,0
cottondavidson/2512498,1966,Oakland Raiders,0,0,0
cottondavidson/2512498,1965,Oakland Raiders,0,0,0
cottondavidson/2512498,1964,Oakland Raiders,0,0,0
cottondavidson/2512498,1963,Oakland Raiders,0,0,0
cottondavidson/2512498,1962,Oakland Raiders,0,100,80
cottondavidson/2512498,1962,Dallas Texans,0,0,0
cottondavidson/2512498,1961,Dallas Texans,0,0,100
cottondavidson/2512498,1960,Dallas Texans,0,100,100
cottondavidson/2512498,1957,Baltimore Colts,0,0,0
cottondavidson/2512498,1954,Baltimore Colts,0,0,0
bobadkins/2508246,1945,Green Bay Packers,0,0,0
bobadkins/2508246,1941,Green Bay Packers,0,0,100
bobadkins/2508246,1940,Green Bay Packers,0,0,50
andymarefos/2520134,1946,Los Angeles Dons,0,0,0
andymarefos/2520134,1942,New York Giants,0,0,0
andymarefos/2520134,1941,New York Giants,0,80,100
jimmartin/2520246,1964,Washington Redskins,0,42.9,89.7
jimmartin/2520246,1963,Baltimore Colts,0,61.5,91.4
jimmartin/2520246,1961,Detroit Lions,0,50,96.2
jimmartin/2520246,1960,Detroit Lions,0,54.2,92.9
jimmartin/2520246,1959,Detroit Lions,0,41.2,0
jimmartin/2520246,1958,Detroit Lions,0,36.8,100
jimmartin/2520246,1957,Detroit Lions,0,50,100
jimmartin/2520246,1956,Detroit Lions,0,40,100
jimmartin/2520246,1955,Detroit Lions,0,0,0
jimmartin/2520246,1954,Detroit Lions,0,16.7,0
jimmartin/2520246,1953,Detroit Lions,0,50,100
jimmartin/2520246,1952,Detroit Lions,0,0,0
jimmartin/2520246,1951,Detroit Lions,0,0,0
jimmartin/2520246,1950,Cleveland Browns,0,0,0
natekaeding/2505937,2012,Miami Dolphins,45,33.3,100
natekaeding/2505937,2012,San Diego Chargers,45,100,100
natekaeding/2505937,2011,San Diego Chargers,0,0,0
natekaeding/2505937,2010,San Diego Chargers,50,82.1,100
natekaeding/2505937,2009,San Diego Chargers,55,91.4,98
natekaeding/2505937,2008,San Diego Chargers,57,84.4,100
natekaeding/2505937,2007,San Diego Chargers,51,88.9,100
natekaeding/2505937,2006,San Diego Chargers,54,89.7,100
natekaeding/2505937,2005,San Diego Chargers,49,87.5,100
natekaeding/2505937,2004,San Diego Chargers,53,80,98.2
waynewalker/2528128,1968,Houston Oilers,0,50,100
waynewalker/2528128,1967,Kansas City Chiefs,0,0,0
mattgeorge/2500789,1998,Pittsburgh Steelers,0,0,100
kaiforbath/2495150,2016,Minnesota Vikings,51,100,78.6
kaiforbath/2495150,2015,New Orleans Saints,57,69.2,97.1
kaiforbath/2495150,2015,Washington Redskins,45,50,100
kaiforbath/2495150,2014,Washington Redskins,49,88.9,96.9
kaiforbath/2495150,2013,Washington Redskins,50,81.8,100
kaiforbath/2495150,2012,Washington Redskins,50,94.4,97.1
mattbryant/2504797,2016,Atlanta Falcons,59,91.9,98.2
mattbryant/2504797,2015,Atlanta Falcons,47,77.8,100
mattbryant/2504797,2014,Atlanta Falcons,54,90.6,100
mattbryant/2504797,2013,Atlanta Falcons,53,88.9,100
mattbryant/2504797,2012,Atlanta Falcons,55,86.8,100
mattbryant/2504797,2011,Atlanta Falcons,51,93.1,100
mattbryant/2504797,2010,Atlanta Falcons,51,90.3,100
mattbryant/2504797,2009,Atlanta Falcons,51,70,100
mattbryant/2504797,2008,Tampa Bay Buccaneers,49,84.2,97.2
mattbryant/2504797,2007,Tampa Bay Buccaneers,49,84.8,100
mattbryant/2504797,2006,Tampa Bay Buccaneers,62,77.3,95.7
mattbryant/2504797,2005,Tampa Bay Buccaneers,50,84,100
mattbryant/2504797,2004,Miami Dolphins,47,100,100
mattbryant/2504797,2004,Indianapolis Colts,0,0,100
mattbryant/2504797,2003,New York Giants,47,78.6,100
mattbryant/2504797,2002,New York Giants,47,81.3,93.8
tomdempsey/2512783,1979,Buffalo Bills,18,25,72.7
tomdempsey/2512783,1978,Buffalo Bills,46,76.9,94.7
tomdempsey/2512783,1977,Houston Oilers,37,66.7,72.7
tomdempsey/2512783,1976,Los Angeles Rams,49,65.4,81.8
tomdempsey/2512783,1975,Los Angeles Rams,51,80.8,86.1
tomdempsey/2512783,1974,Philadelphia Eagles,0,62.5,86.7
tomdempsey/2512783,1973,Philadelphia Eagles,0,60,100
tomdempsey/2512783,1972,Philadelphia Eagles,0,57.1,91.7
tomdempsey/2512783,1971,Philadelphia Eagles,0,70.6,92.9
tomdempsey/2512783,1970,New Orleans Saints,0,52.9,94.1
tomdempsey/2512783,1969,New Orleans Saints,0,53.7,94.3
aaronelling/2504975,2005,Baltimore Ravens,0,0,0
aaronelling/2504975,2004,Minnesota Vikings,0,0,0
aaronelling/2504975,2004,Tennessee Titans,22,50,100
aaronelling/2504975,2003,Minnesota Vikings,51,72,100
toddpeterson/2502463,2005,Atlanta Falcons,43,92,100
toddpeterson/2502463,2004,San Francisco 49ers,51,81.8,100
toddpeterson/2502463,2003,San Francisco 49ers,48,80,95.7
toddpeterson/2502463,2002,Pittsburgh Steelers,46,57.1,96.2
toddpeterson/2502463,2001,Kansas City Chiefs,51,77.1,96.4
toddpeterson/2502463,2000,Kansas City Chiefs,42,75,100
toddpeterson/2502463,1999,Seattle Seahawks,51,85,100
toddpeterson/2502463,1998,Seattle Seahawks,51,79.2,100
toddpeterson/2502463,1997,Seattle Seahawks,52,78.6,100
toddpeterson/2502463,1996,Seattle Seahawks,54,82.4,100
toddpeterson/2502463,1995,Seattle Seahawks,49,82.1,100
toddpeterson/2502463,1994,Arizona Cardinals,35,50,100
jodiemarek/2520135,1943,Brooklyn Dodgers,0,0,0
robbiegould/2506264,2016,New York Giants,47,100,87
