playerID,year,team,gamesPlayed
elvisfranks/2514380,1984,Cleveland Browns,16
elvisfranks/2514380,1983,Cleveland Browns,16
elvisfranks/2514380,1982,Cleveland Browns,9
elvisfranks/2514380,1981,Cleveland Browns,16
elvisfranks/2514380,1980,Cleveland Browns,16
brandonarcher/2507124,2007,Indianapolis Colts,6
tullybanta-cain/2505547,2010,New England Patriots,15
tullybanta-cain/2505547,2009,New England Patriots,16
tullybanta-cain/2505547,2008,San Francisco 49ers,12
tullybanta-cain/2505547,2007,San Francisco 49ers,16
tullybanta-cain/2505547,2006,New England Patriots,16
tullybanta-cain/2505547,2005,New England Patriots,13
tullybanta-cain/2505547,2004,New England Patriots,16
tullybanta-cain/2505547,2003,New England Patriots,9
treyburton/2550284,2016,Philadelphia Eagles,15
treyburton/2550284,2015,Philadelphia Eagles,16
treyburton/2550284,2014,Philadelphia Eagles,15
danhampton/2515721,1990,Chicago Bears,14
danhampton/2515721,1989,Chicago Bears,4
danhampton/2515721,1988,Chicago Bears,16
danhampton/2515721,1987,Chicago Bears,8
danhampton/2515721,1986,Chicago Bears,16
danhampton/2515721,1985,Chicago Bears,16
danhampton/2515721,1984,Chicago Bears,15
danhampton/2515721,1983,Chicago Bears,11
danhampton/2515721,1982,Chicago Bears,9
danhampton/2515721,1981,Chicago Bears,16
danhampton/2515721,1980,Chicago Bears,16
danhampton/2515721,1979,Chicago Bears,16
larryatkins/2499469,2003,Oakland Raiders,3
larryatkins/2499469,2002,Kansas City Chiefs,10
larryatkins/2499469,2001,Kansas City Chiefs,12
larryatkins/2499469,2000,Kansas City Chiefs,15
larryatkins/2499469,1999,Kansas City Chiefs,9
timnewton/2502293,1994,Kansas City Chiefs,0
timnewton/2502293,1993,Kansas City Chiefs,16
timnewton/2502293,1991,Tampa Bay Buccaneers,16
timnewton/2502293,1990,Tampa Bay Buccaneers,14
timnewton/2502293,1989,Minnesota Vikings,9
timnewton/2502293,1988,Minnesota Vikings,14
timnewton/2502293,1987,Minnesota Vikings,9
timnewton/2502293,1986,Minnesota Vikings,14
timnewton/2502293,1985,Minnesota Vikings,16
ericalexander/2505746,2010,Cleveland Browns,5
ericalexander/2505746,2010,Jacksonville Jaguars,4
ericalexander/2505746,2009,New England Patriots,14
ericalexander/2505746,2008,New England Patriots,1
ericalexander/2505746,2007,New England Patriots,12
ericalexander/2505746,2006,New England Patriots,14
ericalexander/2505746,2005,New England Patriots,1
ericalexander/2505746,2004,New England Patriots,3
derrickmartin/2506972,2013,Chicago Bears,7
derrickmartin/2506972,2012,New England Patriots,5
derrickmartin/2506972,2011,New York Giants,14
derrickmartin/2506972,2010,Green Bay Packers,5
derrickmartin/2506972,2009,Green Bay Packers,14
derrickmartin/2506972,2008,Baltimore Ravens,4
derrickmartin/2506972,2007,Baltimore Ravens,16
derrickmartin/2506972,2006,Baltimore Ravens,8
calaiscampbell/744,2016,Arizona Cardinals,16
calaiscampbell/744,2015,Arizona Cardinals,16
calaiscampbell/744,2014,Arizona Cardinals,14
calaiscampbell/744,2013,Arizona Cardinals,16
calaiscampbell/744,2012,Arizona Cardinals,13
calaiscampbell/744,2011,Arizona Cardinals,16
calaiscampbell/744,2010,Arizona Cardinals,15
calaiscampbell/744,2009,Arizona Cardinals,16
calaiscampbell/744,2008,Arizona Cardinals,16
akeemking/2553456,2015,Atlanta Falcons,5
jabargaffney/2505033,2012,Miami Dolphins,3
jabargaffney/2505033,2011,Washington Redskins,16
jabargaffney/2505033,2010,Denver Broncos,16
jabargaffney/2505033,2009,Denver Broncos,16
jabargaffney/2505033,2008,New England Patriots,16
jabargaffney/2505033,2007,New England Patriots,16
jabargaffney/2505033,2006,New England Patriots,11
jabargaffney/2505033,2005,Houston Texans,16
jabargaffney/2505033,2004,Houston Texans,16
jabargaffney/2505033,2003,Houston Texans,16
jabargaffney/2505033,2002,Houston Texans,16
ronwarner/2503541,2004,Washington Redskins,14
ronwarner/2503541,2003,Washington Redskins,1
ronwarner/2503541,2003,Tampa Bay Buccaneers,4
ronwarner/2503541,2002,Tampa Bay Buccaneers,4
ronwarner/2503541,1998,New Orleans Saints,1
t.y.hilton/2532865,2016,Indianapolis Colts,16
t.y.hilton/2532865,2015,Indianapolis Colts,16
t.y.hilton/2532865,2014,Indianapolis Colts,15
t.y.hilton/2532865,2013,Indianapolis Colts,16
t.y.hilton/2532865,2012,Indianapolis Colts,15
jamessample/2552696,2015,Jacksonville Jaguars,4
robgronkowski/497240,2016,New England Patriots,8
robgronkowski/497240,2015,New England Patriots,15
robgronkowski/497240,2014,New England Patriots,15
robgronkowski/497240,2013,New England Patriots,7
robgronkowski/497240,2012,New England Patriots,11
robgronkowski/497240,2011,New England Patriots,16
robgronkowski/497240,2010,New England Patriots,16
brandondunn/2550559,2016,Houston Texans,2
brandondunn/2550559,2015,Houston Texans,11
brandondunn/2550559,2015,Chicago Bears,1
brandondunn/2550559,2014,Chicago Bears,3
jermainekearse/2532887,2016,Seattle Seahawks,16
jermainekearse/2532887,2015,Seattle Seahawks,16
jermainekearse/2532887,2014,Seattle Seahawks,15
jermainekearse/2532887,2013,Seattle Seahawks,15
jermainekearse/2532887,2012,Seattle Seahawks,7
reggiebush/2506874,2016,Buffalo Bills,13
reggiebush/2506874,2015,San Francisco 49ers,5
reggiebush/2506874,2014,Detroit Lions,11
reggiebush/2506874,2013,Detroit Lions,14
reggiebush/2506874,2012,Miami Dolphins,16
reggiebush/2506874,2011,Miami Dolphins,15
reggiebush/2506874,2010,New Orleans Saints,8
reggiebush/2506874,2009,New Orleans Saints,14
reggiebush/2506874,2008,New Orleans Saints,10
reggiebush/2506874,2007,New Orleans Saints,12
reggiebush/2506874,2006,New Orleans Saints,16
chrisowusu/2532923,2015,New York Jets,3
chrisowusu/2532923,2014,New York Jets,5
chrisowusu/2532923,2014,Tampa Bay Buccaneers,3
chrisowusu/2532923,2013,Tampa Bay Buccaneers,9
chrisowusu/2532923,2012,Tampa Bay Buccaneers,5
patrickrobinson/2508084,2016,Indianapolis Colts,7
patrickrobinson/2508084,2015,San Diego Chargers,16
patrickrobinson/2508084,2014,New Orleans Saints,14
patrickrobinson/2508084,2013,New Orleans Saints,2
patrickrobinson/2508084,2012,New Orleans Saints,16
patrickrobinson/2508084,2011,New Orleans Saints,15
patrickrobinson/2508084,2010,New Orleans Saints,11
taylormays/494283,2015,Oakland Raiders,14
taylormays/494283,2014,Cincinnati Bengals,16
taylormays/494283,2013,Cincinnati Bengals,8
taylormays/494283,2012,Cincinnati Bengals,16
taylormays/494283,2011,Cincinnati Bengals,10
taylormays/494283,2010,San Francisco 49ers,16
loganpayne/2507047,2011,New York Jets,0
loganpayne/2507047,2008,Seattle Seahawks,2
yeremiahbell/2505573,2013,Arizona Cardinals,16
yeremiahbell/2505573,2012,New York Jets,16
yeremiahbell/2505573,2011,Miami Dolphins,16
yeremiahbell/2505573,2010,Miami Dolphins,16
yeremiahbell/2505573,2009,Miami Dolphins,16
yeremiahbell/2505573,2008,Miami Dolphins,16
yeremiahbell/2505573,2007,Miami Dolphins,1
yeremiahbell/2505573,2006,Miami Dolphins,16
yeremiahbell/2505573,2005,Miami Dolphins,16
yeremiahbell/2505573,2004,Miami Dolphins,13
rashadgreene/2552425,2016,Jacksonville Jaguars,8
rashadgreene/2552425,2015,Jacksonville Jaguars,9
emmanuelsanders/497322,2016,Denver Broncos,16
emmanuelsanders/497322,2015,Denver Broncos,15
emmanuelsanders/497322,2014,Denver Broncos,16
emmanuelsanders/497322,2013,Pittsburgh Steelers,16
emmanuelsanders/497322,2012,Pittsburgh Steelers,16
emmanuelsanders/497322,2011,Pittsburgh Steelers,11
emmanuelsanders/497322,2010,Pittsburgh Steelers,13
romanharper/2506893,2016,New Orleans Saints,16
romanharper/2506893,2015,Carolina Panthers,16
romanharper/2506893,2014,Carolina Panthers,16
romanharper/2506893,2013,New Orleans Saints,9
romanharper/2506893,2012,New Orleans Saints,16
romanharper/2506893,2011,New Orleans Saints,16
romanharper/2506893,2010,New Orleans Saints,15
romanharper/2506893,2009,New Orleans Saints,16
romanharper/2506893,2008,New Orleans Saints,15
romanharper/2506893,2007,New Orleans Saints,16
romanharper/2506893,2006,New Orleans Saints,5
brandonmebane/2495677,2016,San Diego Chargers,10
brandonmebane/2495677,2015,Seattle Seahawks,15
brandonmebane/2495677,2014,Seattle Seahawks,9
brandonmebane/2495677,2013,Seattle Seahawks,16
brandonmebane/2495677,2012,Seattle Seahawks,16
brandonmebane/2495677,2011,Seattle Seahawks,16
brandonmebane/2495677,2010,Seattle Seahawks,12
brandonmebane/2495677,2009,Seattle Seahawks,15
brandonmebane/2495677,2008,Seattle Seahawks,16
brandonmebane/2495677,2007,Seattle Seahawks,16
elvisdumervil/2495832,2016,Baltimore Ravens,8
elvisdumervil/2495832,2015,Baltimore Ravens,16
elvisdumervil/2495832,2014,Baltimore Ravens,16
elvisdumervil/2495832,2013,Baltimore Ravens,15
elvisdumervil/2495832,2012,Denver Broncos,16
elvisdumervil/2495832,2011,Denver Broncos,14
elvisdumervil/2495832,2009,Denver Broncos,16
elvisdumervil/2495832,2008,Denver Broncos,16
elvisdumervil/2495832,2007,Denver Broncos,16
elvisdumervil/2495832,2006,Denver Broncos,13
thomaskeiser/2531081,2014,Arizona Cardinals,3
thomaskeiser/2531081,2013,San Diego Chargers,12
thomaskeiser/2531081,2012,Carolina Panthers,4
thomaskeiser/2531081,2011,Carolina Panthers,8
andreyoung/2529534,1984,San Diego Chargers,13
andreyoung/2529534,1983,San Diego Chargers,15
andreyoung/2529534,1982,San Diego Chargers,8
joejohnson/2501429,2003,Green Bay Packers,6
joejohnson/2501429,2002,Green Bay Packers,5
joejohnson/2501429,2001,New Orleans Saints,16
joejohnson/2501429,2000,New Orleans Saints,16
joejohnson/2501429,1999,New Orleans Saints,0
joejohnson/2501429,1998,New Orleans Saints,16
joejohnson/2501429,1997,New Orleans Saints,16
joejohnson/2501429,1996,New Orleans Saints,13
joejohnson/2501429,1995,New Orleans Saints,14
joejohnson/2501429,1994,New Orleans Saints,15
kikideayala/2512694,1987,Cincinnati Bengals,12
kikideayala/2512694,1986,Cincinnati Bengals,16
cliftondawson/2507096,2008,Indianapolis Colts,2
cliftondawson/2507096,2007,Indianapolis Colts,11
cliftondawson/2507096,2007,Cincinnati Bengals,2
alecogletree/2540143,2016,Los Angeles Rams,16
alecogletree/2540143,2015,St. Louis Rams,4
alecogletree/2540143,2014,St. Louis Rams,16
alecogletree/2540143,2013,St. Louis Rams,16
stevesmith/2504595,2016,Baltimore Ravens,14
stevesmith/2504595,2015,Baltimore Ravens,7
stevesmith/2504595,2014,Baltimore Ravens,16
stevesmith/2504595,2013,Carolina Panthers,15
stevesmith/2504595,2012,Carolina Panthers,16
stevesmith/2504595,2011,Carolina Panthers,16
stevesmith/2504595,2010,Carolina Panthers,14
stevesmith/2504595,2009,Carolina Panthers,15
stevesmith/2504595,2008,Carolina Panthers,14
stevesmith/2504595,2007,Carolina Panthers,15
stevesmith/2504595,2006,Carolina Panthers,14
stevesmith/2504595,2005,Carolina Panthers,16
stevesmith/2504595,2004,Carolina Panthers,1
stevesmith/2504595,2003,Carolina Panthers,16
stevesmith/2504595,2002,Carolina Panthers,15
stevesmith/2504595,2001,Carolina Panthers,15
sergiokindle/496804,2012,Baltimore Ravens,1
sergiokindle/496804,2011,Baltimore Ravens,2
lamontthompson/2505040,2007,Jacksonville Jaguars,3
lamontthompson/2505040,2007,Miami Dolphins,3
lamontthompson/2505040,2006,Tennessee Titans,16
lamontthompson/2505040,2005,Tennessee Titans,16
lamontthompson/2505040,2004,Tennessee Titans,16
lamontthompson/2505040,2003,Tennessee Titans,16
lamontthompson/2505040,2002,Cincinnati Bengals,13
jamesatkins/2504886,2004,San Francisco 49ers,3
jamesatkins/2504886,2003,Tennessee Titans,13
jamesatkins/2504886,2002,Tennessee Titans,0
tronlafavor/2505569,2004,Dallas Cowboys,0
tronlafavor/2505569,2003,Chicago Bears,4
andraethurman/2505868,2005,Green Bay Packers,10
andraethurman/2505868,2005,Tennessee Titans,5
andraethurman/2505868,2004,Green Bay Packers,2
demetrinveal/2505455,2007,Tennessee Titans,3
demetrinveal/2505455,2006,Denver Broncos,16
demetrinveal/2505455,2005,Denver Broncos,15
demetrinveal/2505455,2004,Denver Broncos,0
demetrinveal/2505455,2003,Atlanta Falcons,3
kedricgolston/2506964,2016,Washington Redskins,2
kedricgolston/2506964,2015,Washington Redskins,15
kedricgolston/2506964,2014,Washington Redskins,11
kedricgolston/2506964,2013,Washington Redskins,16
kedricgolston/2506964,2012,Washington Redskins,16
kedricgolston/2506964,2011,Washington Redskins,9
kedricgolston/2506964,2010,Washington Redskins,13
kedricgolston/2506964,2009,Washington Redskins,16
kedricgolston/2506964,2008,Washington Redskins,13
kedricgolston/2506964,2007,Washington Redskins,15
kedricgolston/2506964,2006,Washington Redskins,16
brandonking/2553665,2016,New England Patriots,16
brandonking/2553665,2015,New England Patriots,13
treywatts/2550448,2015,St. Louis Rams,1
treywatts/2550448,2014,St. Louis Rams,14
erickelly/2504722,2003,Minnesota Vikings,16
erickelly/2504722,2002,Minnesota Vikings,16
erickelly/2504722,2001,Minnesota Vikings,16
jasonphillips/2507765,2012,Carolina Panthers,16
jasonphillips/2507765,2011,Carolina Panthers,4
jasonphillips/2507765,2011,Baltimore Ravens,0
jasonphillips/2507765,2010,Baltimore Ravens,9
lancedunbar/2535708,2016,Dallas Cowboys,13
lancedunbar/2535708,2015,Dallas Cowboys,4
lancedunbar/2535708,2014,Dallas Cowboys,16
lancedunbar/2535708,2013,Dallas Cowboys,9
lancedunbar/2535708,2012,Dallas Cowboys,12
marknzeocha/2552684,2016,Dallas Cowboys,5
marknzeocha/2552684,2015,Dallas Cowboys,2
shannontaylor/2504136,2003,Jacksonville Jaguars,2
shannontaylor/2504136,2002,Baltimore Ravens,16
shannontaylor/2504136,2001,Baltimore Ravens,11
shannontaylor/2504136,2000,San Diego Chargers,11
brandondixon/2543626,2014,Tampa Bay Buccaneers,14
tonyfisher/2504936,2006,St. Louis Rams,8
tonyfisher/2504936,2005,Green Bay Packers,14
tonyfisher/2504936,2004,Green Bay Packers,16
tonyfisher/2504936,2003,Green Bay Packers,15
tonyfisher/2504936,2002,Green Bay Packers,15
haydenepstein/2505210,2002,Minnesota Vikings,9
haydenepstein/2505210,2002,Jacksonville Jaguars,6
travelldixon/2553875,2016,Carolina Panthers,1
brandonjamison/2506863,2007,Carolina Panthers,15
brandonjamison/2506863,2006,Carolina Panthers,4
brandonjamison/2506863,2006,Atlanta Falcons,3
brandynthompson/2495354,2011,Washington Redskins,6
coreymoore/2553817,2016,Houston Texans,16
coreymoore/2553817,2015,Houston Texans,1
lynnscott/2504476,2005,Dallas Cowboys,6
lynnscott/2504476,2004,Dallas Cowboys,16
lynnscott/2504476,2003,Dallas Cowboys,16
lynnscott/2504476,2002,Dallas Cowboys,14
lynnscott/2504476,2001,Dallas Cowboys,14
rondebarber/2499530,2012,Tampa Bay Buccaneers,16
rondebarber/2499530,2011,Tampa Bay Buccaneers,16
rondebarber/2499530,2010,Tampa Bay Buccaneers,16
rondebarber/2499530,2009,Tampa Bay Buccaneers,16
rondebarber/2499530,2008,Tampa Bay Buccaneers,16
rondebarber/2499530,2007,Tampa Bay Buccaneers,16
rondebarber/2499530,2006,Tampa Bay Buccaneers,16
rondebarber/2499530,2005,Tampa Bay Buccaneers,16
rondebarber/2499530,2004,Tampa Bay Buccaneers,16
rondebarber/2499530,2003,Tampa Bay Buccaneers,16
rondebarber/2499530,2002,Tampa Bay Buccaneers,16
rondebarber/2499530,2001,Tampa Bay Buccaneers,16
rondebarber/2499530,2000,Tampa Bay Buccaneers,16
rondebarber/2499530,1999,Tampa Bay Buccaneers,16
rondebarber/2499530,1998,Tampa Bay Buccaneers,16
rondebarber/2499530,1997,Tampa Bay Buccaneers,1
coreywhite/2532972,2016,Buffalo Bills,15
coreywhite/2532972,2015,Arizona Cardinals,3
coreywhite/2532972,2015,Dallas Cowboys,7
coreywhite/2532972,2014,New Orleans Saints,15
coreywhite/2532972,2013,New Orleans Saints,16
coreywhite/2532972,2012,New Orleans Saints,10
julianpeterson/2504300,2010,Detroit Lions,15
julianpeterson/2504300,2009,Detroit Lions,16
julianpeterson/2504300,2008,Seattle Seahawks,16
julianpeterson/2504300,2007,Seattle Seahawks,16
julianpeterson/2504300,2006,Seattle Seahawks,16
julianpeterson/2504300,2005,San Francisco 49ers,15
julianpeterson/2504300,2004,San Francisco 49ers,5
julianpeterson/2504300,2003,San Francisco 49ers,16
julianpeterson/2504300,2002,San Francisco 49ers,16
julianpeterson/2504300,2001,San Francisco 49ers,14
julianpeterson/2504300,2000,San Francisco 49ers,13
julianhowsare/2553659,2016,New York Jets,2
brittoncolquitt/71259,2016,Cleveland Browns,16
brittoncolquitt/71259,2015,Denver Broncos,16
brittoncolquitt/71259,2014,Denver Broncos,16
brittoncolquitt/71259,2013,Denver Broncos,16
brittoncolquitt/71259,2012,Denver Broncos,16
brittoncolquitt/71259,2011,Denver Broncos,16
brittoncolquitt/71259,2010,Denver Broncos,16
brittoncolquitt/71259,2009,Denver Broncos,0
coreybrown/2550546,2016,Carolina Panthers,16
coreybrown/2550546,2015,Carolina Panthers,14
coreybrown/2550546,2014,Carolina Panthers,13
thomasrawls/2553733,2016,Seattle Seahawks,9
thomasrawls/2553733,2015,Seattle Seahawks,13
joshthomas/2508121,2015,Dallas Cowboys,0
joshthomas/2508121,2015,Indianapolis Colts,8
joshthomas/2508121,2014,Detroit Lions,1
joshthomas/2508121,2014,New York Jets,1
joshthomas/2508121,2014,Seattle Seahawks,3
joshthomas/2508121,2013,Carolina Panthers,13
joshthomas/2508121,2012,Carolina Panthers,16
joshthomas/2508121,2011,Carolina Panthers,9
billneill/2522001,1984,Green Bay Packers,16
billneill/2522001,1983,New York Giants,1
billneill/2522001,1982,New York Giants,7
billneill/2522001,1981,New York Giants,16
grantmason/2506820,2007,Pittsburgh Steelers,5
joeodom/2505441,2006,Buffalo Bills,0
joeodom/2505441,2005,Chicago Bears,2
joeodom/2505441,2004,Chicago Bears,16
joeodom/2505441,2003,Chicago Bears,10
kamchancellor/494257,2016,Seattle Seahawks,12
kamchancellor/494257,2015,Seattle Seahawks,11
kamchancellor/494257,2014,Seattle Seahawks,14
kamchancellor/494257,2013,Seattle Seahawks,16
kamchancellor/494257,2012,Seattle Seahawks,16
kamchancellor/494257,2011,Seattle Seahawks,15
kamchancellor/494257,2010,Seattle Seahawks,16
johnmccargo/2506886,2011,Tampa Bay Buccaneers,4
johnmccargo/2506886,2010,Buffalo Bills,1
johnmccargo/2506886,2009,Buffalo Bills,11
johnmccargo/2506886,2008,Buffalo Bills,7
johnmccargo/2506886,2007,Buffalo Bills,16
johnmccargo/2506886,2006,Buffalo Bills,5
mattwalters/2505528,2003,New York Jets,11
michaelmauti/2539294,2016,New Orleans Saints,8
michaelmauti/2539294,2015,New Orleans Saints,16
michaelmauti/2539294,2014,Minnesota Vikings,9
michaelmauti/2539294,2013,Minnesota Vikings,14
chriszorich/2503864,1997,Washington Redskins,5
chriszorich/2503864,1997,Chicago Bears,3
chriszorich/2503864,1996,Chicago Bears,0
chriszorich/2503864,1995,Chicago Bears,16
chriszorich/2503864,1994,Chicago Bears,16
chriszorich/2503864,1993,Chicago Bears,16
chriszorich/2503864,1992,Chicago Bears,16
chriszorich/2503864,1991,Chicago Bears,12
albaker/2508873,1990,Cleveland Browns,9
albaker/2508873,1989,Cleveland Browns,16
albaker/2508873,1988,Minnesota Vikings,14
albaker/2508873,1987,Cleveland Browns,12
albaker/2508873,1986,St. Louis Cardinals,16
albaker/2508873,1985,St. Louis Cardinals,16
albaker/2508873,1984,St. Louis Cardinals,15
albaker/2508873,1983,St. Louis Cardinals,16
albaker/2508873,1982,Detroit Lions,9
albaker/2508873,1981,Detroit Lions,11
albaker/2508873,1980,Detroit Lions,15
albaker/2508873,1979,Detroit Lions,16
albaker/2508873,1978,Detroit Lions,16
raheemmostert/2553728,2016,San Francisco 49ers,1
raheemmostert/2553728,2016,Chicago Bears,2
raheemmostert/2553728,2015,Cleveland Browns,3
raheemmostert/2553728,2015,Baltimore Ravens,7
raheemmostert/2553728,2015,Miami Dolphins,1
nateebner/2535132,2016,New England Patriots,16
nateebner/2535132,2015,New England Patriots,15
nateebner/2535132,2014,New England Patriots,12
nateebner/2535132,2013,New England Patriots,15
nateebner/2535132,2012,New England Patriots,15
kellenmoore/2532917,2015,Dallas Cowboys,3
kellenmoore/2532917,2014,Detroit Lions,0
kellenmoore/2532917,2013,Detroit Lions,0
kellenmoore/2532917,2012,Detroit Lions,0
fredthomas/2503304,2007,New Orleans Saints,7
fredthomas/2503304,2006,New Orleans Saints,13
fredthomas/2503304,2005,New Orleans Saints,16
fredthomas/2503304,2004,New Orleans Saints,15
fredthomas/2503304,2003,New Orleans Saints,16
fredthomas/2503304,2002,New Orleans Saints,15
fredthomas/2503304,2001,New Orleans Saints,16
fredthomas/2503304,2000,New Orleans Saints,11
fredthomas/2503304,1999,Seattle Seahawks,1
fredthomas/2503304,1998,Seattle Seahawks,15
fredthomas/2503304,1997,Seattle Seahawks,16
fredthomas/2503304,1996,Seattle Seahawks,15
sharriffloyd/2540150,2016,Minnesota Vikings,1
sharriffloyd/2540150,2015,Minnesota Vikings,13
sharriffloyd/2540150,2014,Minnesota Vikings,14
sharriffloyd/2540150,2013,Minnesota Vikings,16
charlesjohnson/2501412,2002,Buffalo Bills,16
charlesjohnson/2501412,2001,New England Patriots,14
charlesjohnson/2501412,2000,Philadelphia Eagles,16
charlesjohnson/2501412,1999,Philadelphia Eagles,11
charlesjohnson/2501412,1998,Pittsburgh Steelers,16
charlesjohnson/2501412,1997,Pittsburgh Steelers,13
charlesjohnson/2501412,1996,Pittsburgh Steelers,16
charlesjohnson/2501412,1995,Pittsburgh Steelers,15
charlesjohnson/2501412,1994,Pittsburgh Steelers,16
brandonmagee/2539198,2014,Tampa Bay Buccaneers,9
brandonmagee/2539198,2013,Cleveland Browns,8
antonesmith/89798,2016,Tampa Bay Buccaneers,3
antonesmith/89798,2015,Chicago Bears,5
antonesmith/89798,2014,Atlanta Falcons,10
antonesmith/89798,2013,Atlanta Falcons,15
antonesmith/89798,2012,Atlanta Falcons,13
antonesmith/89798,2011,Atlanta Falcons,12
antonesmith/89798,2010,Atlanta Falcons,9
bryanfletcher/2505183,2007,Indianapolis Colts,15
bryanfletcher/2505183,2006,Indianapolis Colts,15
bryanfletcher/2505183,2005,Indianapolis Colts,16
austinpettis/2495212,2014,St. Louis Rams,5
austinpettis/2495212,2013,St. Louis Rams,16
austinpettis/2495212,2012,St. Louis Rams,14
austinpettis/2495212,2011,St. Louis Rams,12
hinesward/2503532,2011,Pittsburgh Steelers,15
hinesward/2503532,2010,Pittsburgh Steelers,16
hinesward/2503532,2009,Pittsburgh Steelers,16
hinesward/2503532,2008,Pittsburgh Steelers,16
hinesward/2503532,2007,Pittsburgh Steelers,13
hinesward/2503532,2006,Pittsburgh Steelers,14
hinesward/2503532,2005,Pittsburgh Steelers,15
hinesward/2503532,2004,Pittsburgh Steelers,16
hinesward/2503532,2003,Pittsburgh Steelers,16
hinesward/2503532,2002,Pittsburgh Steelers,16
hinesward/2503532,2001,Pittsburgh Steelers,16
hinesward/2503532,2000,Pittsburgh Steelers,16
hinesward/2503532,1999,Pittsburgh Steelers,16
hinesward/2503532,1998,Pittsburgh Steelers,16
jamaartaylor/2505887,2005,New York Giants,5
jamaartaylor/2505887,2004,New York Giants,8
ervinparker/2522737,1983,Buffalo Bills,16
ervinparker/2522737,1982,Buffalo Bills,9
ervinparker/2522737,1981,Buffalo Bills,16
ervinparker/2522737,1980,Buffalo Bills,16
darcelmcbath/71391,2012,San Francisco 49ers,16
darcelmcbath/71391,2011,Jacksonville Jaguars,1
darcelmcbath/71391,2010,Denver Broncos,7
darcelmcbath/71391,2009,Denver Broncos,13
kentwanbalmer/188,2011,Washington Redskins,3
kentwanbalmer/188,2010,Seattle Seahawks,16
kentwanbalmer/188,2009,San Francisco 49ers,11
kentwanbalmer/188,2008,San Francisco 49ers,16
martintevaseu/2508033,2012,Indianapolis Colts,13
martintevaseu/2508033,2011,New York Jets,5
juliusadams/2508215,1987,New England Patriots,10
juliusadams/2508215,1985,New England Patriots,16
juliusadams/2508215,1984,New England Patriots,16
juliusadams/2508215,1983,New England Patriots,16
juliusadams/2508215,1982,New England Patriots,9
juliusadams/2508215,1981,New England Patriots,16
juliusadams/2508215,1980,New England Patriots,16
juliusadams/2508215,1979,New England Patriots,16
juliusadams/2508215,1978,New England Patriots,1
juliusadams/2508215,1977,New England Patriots,14
juliusadams/2508215,1976,New England Patriots,14
juliusadams/2508215,1975,New England Patriots,9
juliusadams/2508215,1974,New England Patriots,14
juliusadams/2508215,1973,New England Patriots,14
juliusadams/2508215,1972,New England Patriots,11
juliusadams/2508215,1971,New England Patriots,14
markuswheaton/2539291,2016,Pittsburgh Steelers,3
markuswheaton/2539291,2015,Pittsburgh Steelers,16
markuswheaton/2539291,2014,Pittsburgh Steelers,16
markuswheaton/2539291,2013,Pittsburgh Steelers,12
johnnyrembert/2502629,1992,New England Patriots,12
johnnyrembert/2502629,1991,New England Patriots,12
johnnyrembert/2502629,1990,New England Patriots,5
johnnyrembert/2502629,1989,New England Patriots,16
johnnyrembert/2502629,1988,New England Patriots,16
johnnyrembert/2502629,1987,New England Patriots,11
johnnyrembert/2502629,1986,New England Patriots,16
johnnyrembert/2502629,1985,New England Patriots,16
johnnyrembert/2502629,1984,New England Patriots,7
johnnyrembert/2502629,1983,New England Patriots,15
brucethornton/2506057,2005,San Francisco 49ers,12
brucethornton/2506057,2004,Dallas Cowboys,1
jonathanvilma/2505973,2013,New Orleans Saints,1
jonathanvilma/2505973,2012,New Orleans Saints,11
jonathanvilma/2505973,2011,New Orleans Saints,11
jonathanvilma/2505973,2010,New Orleans Saints,16
jonathanvilma/2505973,2009,New Orleans Saints,15
jonathanvilma/2505973,2008,New Orleans Saints,16
jonathanvilma/2505973,2007,New York Jets,7
jonathanvilma/2505973,2006,New York Jets,16
jonathanvilma/2505973,2005,New York Jets,16
jonathanvilma/2505973,2004,New York Jets,16
javierarenas/494249,2014,Atlanta Falcons,6
javierarenas/494249,2013,Arizona Cardinals,16
javierarenas/494249,2012,Kansas City Chiefs,16
javierarenas/494249,2011,Kansas City Chiefs,15
javierarenas/494249,2010,Kansas City Chiefs,16
pauloliver/2507312,2011,San Diego Chargers,13
pauloliver/2507312,2010,San Diego Chargers,16
pauloliver/2507312,2009,San Diego Chargers,16
pauloliver/2507312,2008,San Diego Chargers,12
pauloliver/2507312,2007,San Diego Chargers,0
paulperkins/2555460,2016,New York Giants,14
jamesdevelin/2508101,2016,New England Patriots,16
jamesdevelin/2508101,2014,New England Patriots,16
jamesdevelin/2508101,2013,New England Patriots,16
jamesdevelin/2508101,2012,New England Patriots,1
kurtschulz/2502862,2001,Detroit Lions,11
kurtschulz/2502862,2000,Detroit Lions,11
kurtschulz/2502862,1999,Buffalo Bills,16
kurtschulz/2502862,1998,Buffalo Bills,12
kurtschulz/2502862,1997,Buffalo Bills,15
kurtschulz/2502862,1996,Buffalo Bills,15
kurtschulz/2502862,1995,Buffalo Bills,13
kurtschulz/2502862,1994,Buffalo Bills,16
kurtschulz/2502862,1993,Buffalo Bills,12
kurtschulz/2502862,1992,Buffalo Bills,8
brycecallahan/2553500,2016,Chicago Bears,11
brycecallahan/2553500,2015,Chicago Bears,9
xavierrhodes/2540155,2016,Minnesota Vikings,14
xavierrhodes/2540155,2015,Minnesota Vikings,16
xavierrhodes/2540155,2014,Minnesota Vikings,16
